Date,0005.HK,000660.KS,005930.KS,0388.HK,0700.HK,0883.HK,0941.HK,1299.HK,1398.HK,2318.HK,4063.T,4502.T,6098.T,6758.T,6861.T,6954.T,7203.T,7267.T,7974.T,8035.T,8058.T,8306.T,9432.T,9433.T,9984.T,BHP.AX,CBA.AX,TSM
2025-02-04,73.7806167602539,188772.984375,51587.30859375,298.8153991699219,417.158447265625,17.44928550720215,72.07829284667969,52.60374069213867,5.107593059539795,41.661319732666016,4428.0224609375,3888.2939453125,10822.0107421875,3442.301513671875,61236.8203125,4315.1826171875,2738.6669921875,1290.780517578125,10131.3505859375,25170.416015625,2381.997802734375,1851.8828125,143.85939025878906,2479.17822265625,2368.64111328125,37.19036865234375,151.13226318359375,200.7714080810547
2025-02-05,73.91886138916016,196379.21875,51783.08984375,292.87738037109375,414.1844177246094,17.263259887695312,71.32453155517578,51.58183670043945,5.079165458679199,41.2352409362793,4470.6552734375,3849.74951171875,10812.0595703125,3479.94384765625,61592.38671875,4279.03564453125,2824.458740234375,1396.4449462890625,10423.6015625,25213.935546875,2392.056640625,1840.9136962890625,144.33450317382812,2520.21142578125,2404.947998046875,37.754859924316406,151.96603393554688,205.2187957763672
2025-02-06,74.33362579345703,201021.984375,52859.859375,295.9421691894531,416.7619323730469,17.48649024963379,71.18321228027344,51.82514572143555,5.107593059539795,41.661319732666016,4570.45556640625,3918.377197265625,10817.03515625,3483.90625,62026.97265625,4288.80517578125,2767.740966796875,1340.5870361328125,10715.8515625,25707.19140625,2414.090087890625,1824.2215576171875,142.5291290283203,2371.345947265625,2428.572265625,37.87716293334961,155.8665313720703,207.1177520751953
2025-02-07,75.3935546875,200528.09375,52566.1953125,303.2210388183594,424.49444580078125,17.356273651123047,71.13609313964844,51.679161071777344,5.098117351531982,42.087406158447266,4557.85986328125,3889.234130859375,10647.86328125,3450.22607421875,62323.27734375,4362.07666015625,2692.434814453125,1337.3287353515625,10525.888671875,24662.654296875,2415.52685546875,1822.790771484375,139.58352661132812,2325.541259765625,2407.93212890625,38.08414077758789,155.895263671875,202.80813598632812
2025-02-10,76.13088989257812,195687.75,54426.08203125,306.8604431152344,433.2182922363281,17.263259887695312,72.69072723388672,51.19253921508789,5.1454973220825195,42.60817337036133,4643.12548828125,3860.090576171875,10697.6201171875,3396.734375,61631.89453125,4408.97021484375,2693.387939453125,1324.7606201171875,10652.53125,24793.22265625,2354.695556640625,1812.775390625,137.87318420410156,2350.35205078125,2361.4296875,37.71722412109375,156.04859924316406,204.60874938964844
2025-02-11,77.23692321777344,197268.25,54523.96875,304.5618591308594,423.70135498046875,17.430683135986328,72.59650421142578,49.878662109375,5.173925876617432,41.945377349853516,4643.12548828125,3860.090576171875,10697.6201171875,3396.734375,61631.89453125,4408.97021484375,2693.387939453125,1324.7606201171875,10652.53125,24793.22265625,2354.695556640625,1812.775390625,137.87318420410156,2350.35205078125,2361.4296875,37.74544906616211,155.40650939941406,205.3860626220703
2025-02-12,77.83600616455078,196478.015625,54621.859375,321.60968017578125,440.3559875488281,17.579504013061523,73.39737701416016,50.31662368774414,5.3065900802612305,43.55501937866211,4544.29443359375,3826.24658203125,10608.0595703125,3340.270751953125,62777.61328125,4419.71630859375,2669.080322265625,1307.072265625,10696.3681640625,24807.728515625,2351.821533203125,1818.4984130859375,137.96820068359375,2357.031982421875,2450.952880859375,37.76426315307617,159.0674285888672,203.06399536132812
2025-02-13,78.20468139648438,205961.109375,54621.859375,312.0322265625,438.1750183105469,17.337669372558594,73.49159240722656,53.04169845581055,5.335018634796143,42.51348876953125,4660.56640625,3931.5390625,10120.4453125,3377.9130859375,63518.37890625,4430.462890625,2693.387939453125,1335.001220703125,10959.39453125,24517.58203125,2385.350830078125,1852.35986328125,139.963623046875,2397.111083984375,2363.418701171875,38.5639533996582,159.776611328125,198.58706665039062
2025-02-14,77.88209533691406,207442.84375,54817.63671875,325.44061279296875,470.691162109375,17.319068908691406,75.28177642822266,54.79353713989258,5.401350975036621,43.83906936645508,4593.70947265625,3902.3955078125,9981.12890625,3670.137451171875,62738.10546875,4317.13671875,2673.369873046875,1368.050537109375,10954.5234375,24009.8203125,2358.52783203125,1853.79052734375,139.58352661132812,2385.66015625,2396.4931640625,38.49810028076172,158.54991149902344,200.62380981445312
2025-02-17,78.80377960205078,209418.5,54817.63671875,326.3983459472656,489.3284912109375,17.151643753051758,75.61154174804688,53.771629333496094,5.4392547607421875,44.35983657836914,4517.1640625,3957.86181640625,9951.2744140625,3820.70703125,64012.2265625,4326.90625,2643.8193359375,1325.6915283203125,11100.6484375,23975.96875,2315.897705078125,1890.9903564453125,140.24867248535156,2380.41162109375,2438.51904296875,38.38520050048828,158.0994873046875,200.62380981445312
2025-02-18,80.37063598632812,207442.84375,55698.6328125,326.9730224609375,499.1427917480469,17.1888484954834,75.84709930419922,53.91762161254883,5.39187479019165,44.17047119140625,4470.6552734375,3971.0234375,10075.6650390625,3746.41259765625,64199.890625,4350.35302734375,2672.893310546875,1319.6402587890625,11154.2275390625,24304.8046875,2318.292724609375,1928.6671142578125,141.5789337158203,2377.07177734375,2446.7255859375,38.54513931274414,155.82818603515625,199.4824676513672
2025-02-19,81.47665405273438,215839.328125,57460.62890625,324.2913513183594,493.49212646484375,17.1888484954834,76.08264923095703,54.306915283203125,5.3065900802612305,44.312496185302734,4515.22607421875,3931.5390625,10080.6416015625,3737.497314453125,62985.02734375,4345.46826171875,2626.6611328125,1289.8494873046875,11456.2197265625,25160.744140625,2276.141845703125,1918.651611328125,139.6785430908203,2346.05810546875,2400.22314453125,38.55454635620117,154.45794677734375,197.72120666503906
2025-02-20,80.32455444335938,209418.5,57166.95703125,313.7561950683594,482.5873107910156,17.319068908691406,75.47021484375,53.57698059082031,5.3065900802612305,43.17627716064453,4484.22021484375,3911.796630859375,9826.8837890625,3696.88330078125,62007.21484375,4322.021484375,2583.76513671875,1272.1612548828125,11193.1953125,24372.505859375,2269.43603515625,1881.4517822265625,138.7283477783203,2324.110107421875,2350.2392578125,37.77367401123047,151.3384552001953,196.88487243652344
2025-02-21,79.9097900390625,206948.921875,56971.18359375,335.9757995605469,512.5260009765625,17.20745086669922,77.73149871826172,56.44804763793945,5.297114372253418,44.69123840332031,4540.4189453125,3965.383056640625,9621.88671875,3777.120849609375,61928.19921875,4364.0302734375,2579.475830078125,1284.729248046875,11159.099609375,24619.1328125,2280.452880859375,1859.5135498046875,139.963623046875,2298.344970703125,2335.070068359375,38.81797409057617,147.45126342773438,195.0547637939453
